Index,Value,Extra
4069,30295.927741628228,9119.860249
4070,29096.33018763284,9124.979564
4071,29654.5966,9129.541801
4072,29554.5432,9131.828083
4073,29194.91,9137.161108
4074,28605.61108816132,9151.950108
4075,29031.307367141795,9168.746985
4076,29468.0772,9181.554505
4077,31734.2022,9183.760832
4078,31779.99955446586,9187.77422
4079,29795.17499385396,9194.984472
4080,30461.94853738794,9196.247507
4081,29705.77615194857,9206.2891
4082,29847.32634215065,9219.850267
4083,29930.459302694697,9232.608477
4084,31380.1353,9247.71025
4085,31120.2203,9264.036124
4086,30212.851075047554,9272.331313
4087,30078.132330542816,9283.109858
4088,29095.18110472262,9294.925503
4089,28415.5422,9313.669189
4090,26599.661163385103,9327.83474
4091,22456.78080218805,9349.80608
4092,22174.8006,9373.533184
4093,22579.09595314375,9401.316048
4094,20406.0243,9435.827606
4095,20461.9237,9476.346586
4096,19010.4765,9521.239722
4097,20580.038,9561.396149
4098,20577.5997,9612.414455
4099,20722.225852523035,9661.087081
4100,19975.729925447067,9709.023936
4101,21097.6645,9750.981973
4102,21221.52690442072,9801.09959
4103,21504.60596690371,9848.948591
4104,21036.933,9891.518875
4105,20715.201372762695,9935.73131
4106,20278.898,9977.275434
4107,20117.9242,10021.49023
4108,19922.81904792033,10070.57984
4109,19266.38852218806,10120.80662
4110,19249.34729889521,10168.98723
4111,19317.458,10215.05251
4112,20219.6652,10262.90222
4113,20209.97546716581,10309.4903
4114,20562.573465552563,10356.27103
4115,21654.135499138163,10402.88659
4116,21594.395622244985,10447.43947
4117,21584.981658562705,10493.01024
4118,20849.271921637504,10538.80804
4119,19961.358397116197,10590.14978
4120,19330.0263,10644.22875
4121,20241.3541,10695.35297
4122,20587.367,10748.33202
4123,20825.95712567454,10801.84623
4124,21207.850954037367,10854.28601
4125,20787.37682154441,10907.50823
4126,22517.09549629813,10958.94752
4127,23409.933,11006.59473
4128,23219.1382,11052.60895
4129,23153.3584,11098.43477
4130,22683.3616,11142.05645
4131,22459.036285746173,11184.77639
4132,22583.915772423832,11224.36597
4133,21317.184,11261.98673
4134,21279.622352812028,11294.12087
4135,22954.99807,11320.13823
4136,23852.00875970416,11344.0347
4137,23789.5514,11361.83137
4138,23635.63635852476,11382.14149
4139,23311.5556,11407.76096
4140,23281.93086710305,11435.65223
4141,22986.79764383069,11467.25225
4142,22817.335295209105,11495.26727
4143,22603.22935,11520.71295
4144,23296.01435871449,11539.18742
4145,22941.6741,11553.62542
4146,23173.56449345656,11569.80198
4147,23817.559,11577.17055
4148,23145.39408153974,11588.51781
4149,23956.83580403064,11598.01418
4150,23934.3906,11610.74723
4151,24399.2979,11612.74874
4152,24443.207718102647,11616.88634
4153,24300.94303970077,11621.71141
4154,24088.5357,11630.0935
4155,23858.86041940708,11642.72988
4156,23338.393003726764,11656.78167
4157,23192.0722,11665.7021
4158,20836.67633236989,11674.18382
4159,21138.109082009472,11683.17837
4160,21511.405475999924,11690.14222
4161,21412.8329,11696.68274
4162,21512.99518954893,11708.34716
4163,21367.72490927717,11716.99331
4164,21563.193109764416,11731.16554
4165,20254.82006359482,11743.05666
4166,20032.7284,11755.88122
4167,19539.5807,11770.21002
4168,20295.057469407144,11787.52054
4169,19794.2573,11805.59438
4170,20053.474,11818.1776
4171,20123.43013005395,11829.49408
4172,19957.5713,11839.03392
4173,19830.80645739004,11849.32473
4174,20000.399475766444,11854.48072
4175,19786.60740136216,11857.87472
4176,18785.90732919724,11880.24118
4177,19283.333150304185,11903.3039
4178,19324.6317,11925.20609
4179,21362.69347040769,11945.86612
4180,21648.39,11964.8384
4181,21818.602960045457,11981.01221
4182,22399.97823239505,11998.77033
4183,20175.70208744156,12016.94693
4184,20221.790212423784,12032.35306
4185,19702.014,12050.08605
4186,19803.71232683336,12068.99034
4187,20121.84930436327,12084.34939
4188,19420.56090741535,12104.71364
4189,19537.112899779106,12136.90836
4190,18873.9083,12176.45887
4191,18480.425741563275,12209.49744
4192,19404.73612890737,12236.60249
4193,19290.27961354254,12269.94234
4194,18923.4988,12304.45723
4195,18802.6997,12337.68337
4196,19224.7583,12372.54998
4197,19109.881484046262,12410.91154
4198,19417.118874852273,12447.23791
4199,19595.196446577607,12477.11694
4200,19424.060071751013,12495.6096
4201,19311.0991,12515.61787
4202,19057.64369556662,12535.24215
4203,19621.4414,12550.36644
4204,20339.9766,12557.1519
4205,20157.0733,12553.69077
4206,19956.8027,12554.92491
4207,19533.27670813211,12557.20261
4208,19415.1815,12557.10018
4209,19443.0047,12557.31626
4210,19133.077336484497,12551.21266
4211,19060.6544,12548.65752
4212,19155.03423228382,12542.53456
4213,19380.655778675835,12536.23562
4214,19182.2476,12518.02306
4215,19066.0574,12502.35598
4216,19256.406229271728,12484.56351
4217,19546.0154,12464.84535
4218,19329.1763,12439.7966
4219,19123.6291,12410.12445
4220,19042.7405,12390.43987
4221,19162.5376,12374.52799
4222,19203.7979,12356.92246
4223,19564.5146,12339.53976
4224,19330.2129,12316.32086
4225,20081.820635392458,12298.98077
4226,20766.80989,12285.13884
4227,20292.405845082885,12266.46089
4228,20595.37894230647,12242.3185
4229,20809.808812007188,12218.84711
4230,20620.8161,12197.46893
4231,20495.705989306138,12177.64194
4232,20481.979,12151.77521
4233,20150.544414721986,12127.784
4234,20205.27906093952,12107.9685
4235,21145.628,12087.06644
4236,21302.3297,12064.4136
4237,20918.1723,12037.37921
4238,20590.7499,11999.6865
4239,18545.16181674136,11969.67562
4240,15897.516595524545,11952.63494
4241,17592.6207,11931.02484
4242,17047.8221,11912.5405
4243,16800.9926,11893.80757
4244,16331.35217790576,11873.55311
4245,16614.28715429449,11857.61273
4246,16898.2358,11850.48083
4247,16670.395122861475,11843.20855
4248,16692.922783418253,11845.39487
4249,16704.62139577964,11844.26725
4250,16704.48043265009,11838.99479
4251,16286.8064,11837.46826
4252,15781.030076108182,11844.28671
4253,16221.67,11846.39498
4254,16624.7795,11848.45817
4255,16609.3759,11845.8436
4256,16513.9287,11857.73022
4257,16457.253279063327,11866.57929
4258,16425.21291,11868.98054
4259,16213.3896,11870.4608
4260,16438.7456,11873.53083
4261,17165.41156726685,11874.37816
4262,16972.464618272137,11877.92856
4263,17092.1973,11888.90175
4264,16880.830412966345,11912.56053
4265,17112.095826545075,11935.11077
4266,16967.683779550847,11955.15447
4267,17089.81610929171,11974.61757
4268,16835.04923550135,11995.38966
4269,17226.675972109428,12023.11496
4270,17128.161092465376,12052.79485
4271,17129.863554165495,12076.54569
4272,17089.446091063823,12098.25013
4273,17202.490499300773,12129.09009
4274,17779.867619706492,12154.15252
4275,17794.87527368345,12177.82223
4276,17358.52252,12206.08922
4277,16636.47028683979,12240.32982
4278,16779.090095384396,12272.42936
4279,16741.11828923561,12305.06355
4280,16441.86651327895,12338.18303
4281,16901.38001431798,12364.85132
4282,16818.780905015054,12392.86612
4283,16819.795401654657,12414.79836
4284,16779.530797670854,12436.876
4285,16836.196,12459.4926
4286,16832.923370768047,12480.88775
4287,16919.823027132126,12502.62568
4288,16706.249402023037,12533.72038
4289,16547.53492087718,12566.89215
4290,16636.99312,12598.80404
4291,16608.070867729773,12630.24364
4292,16537.4542,12660.68983
4293,16617.25439639316,12692.23362
4294,16673.74874672506,12722.67876
4295,16674.5087,12750.91567
4296,16852.13278637077,12771.52327
4297,16831.1192,12790.81162
4298,16951.158324185577,12805.08158
4299,16943.76168291715,12819.68121
4300,17114.08109101332,12833.92673
4301,17179.14283387484,12847.95827
4302,17439.74515075714,12863.62557
4303,17943.630925609308,12880.79888
4304,18851.0079,12891.30271
4305,19921.96715782315,12899.87185
4306,20951.2141,12905.25381
4307,20874.78748,12910.54252
4308,21183.018445408037,12912.5544
4309,21136.70787628226,12915.01646
4310,20669.595812479274,12916.78639
4311,21074.94553,12914.26891
4312,22667.3593,12895.60368
4313,22777.8509,12872.65799
4314,22717.532,12852.89073
4315,22917.8383,12833.38556
4316,22633.85277825393,12815.29348
4317,23075.995935171006,12795.20077
4318,23018.1861,12775.60748
4319,23071.4588,12757.58528
4320,23024.957,12740.61858
4321,23749.461,12720.69988
4322,22833.314,12704.58874
4323,23130.9161,12687.9829
4324,23719.3791,12664.68739
4325,23468.9785,12642.90802
4326,23431.6868,12632.5918
4327,23324.6017,12621.91979
4328,22931.358815666863,12614.87305
4329,22756.372,12611.8319
4330,23251.8694,12607.775
4331,22961.8383,12605.47021
4332,21788.528513480855,12603.98895
4333,21635.5236,12599.45404
4334,21864.4863,12593.76277
4335,21784.9464,12587.62754
4336,21773.528172428974,12582.60876
4337,22202.6563,12581.5264
4338,24331.047589544174,12572.88133
4339,23549.9584,12556.94831
4340,24566.9638,12536.5654
4341,24632.5653,12516.05889
4342,24295.4446,12491.54912
4343,24840.391604326895,12462.07027
4344,24453.2537,12437.0653
4345,24189.6192,12410.07241
4346,23938.3238,12386.58844
4347,23190.4354,12367.60584
4348,23164.8803,12348.38964
4349,23556.2553,12324.2599
4350,23495.240319194592,12315.10203
4351,23126.843108390378,12310.31218
4352,23638.9824,12302.43611
4353,23466.6755,12290.75483
4354,22354.893,12273.02022
4355,22347.03071758307,12256.11189
4356,22428.6582,12236.33074
4357,22402.4204,12215.32088
4358,22197.6588,12196.6172
4359,21704.00142412547,12188.11461
4360,20370.0069,12176.37969
4361,20152.934959766506,12163.42677
4362,20452.2228,12149.92265
4363,21996.35382169965,12129.51553
4364,24110.2102,12108.64854
4365,24694.4961,12088.07735
4366,24286.700218188595,12071.46216
4367,24998.6655,12056.34999
4368,27388.766,12050.18186
4369,26900.870700185806,12044.05606
4370,27960.5165,12038.20736
4371,27723.8116,12031.36963
4372,28123.81235395727,12029.31515
4373,27261.752808661684,12026.47037
4374,28296.5687,12029.49689
4375,27450.907021672097,12031.14559
4376,27493.601,12033.51608
4377,27970.498834865924,12043.56991
4378,27131.2072,12050.44498
4379,27266.6718,12056.55158
4380,28348.5437,12066.47429
4381,28028.484127682656,12073.51689
4382,28467.88285,12083.86716
4383,28452.740206963586,12093.08879
4384,28170.7772,12103.7238
4385,27807.768335500114,12112.82716
4386,28161.7377,12121.08255
4387,28174.1065,12123.11796
4388,28033.8221,12125.61567
4389,27909.609,12124.69187
4390,27938.3767,12125.35312
4391,28323.772173177105,12125.8852
4392,29661.4333,12123.01394
4393,30203.7818,12123.49657
4394,29883.2295,12126.1751
4395,30380.7126,12127.09524
4396,30467.8083,12130.42581
4397,30295.10992655213,12133.11065
4398,30307.41507053425,12134.51363
4399,29449.25,12137.02233
4400,30380.05,12144.32574
4401,28809.24,12147.26658
4402,28240.35,12146.67694
4403,27262.87,12141.46368
4404,27818.83,12137.38354
4405,27589.73,12133.00539
4406,27521.63,12131.30625
4407,28297.81,12125.50895
4408,28415.25,12123.24632
4409,29472.8,12125.62389
4410,29308.51,12124.78503
4411,29230.49,12121.47082
4412,29190.79,12120.73144
4413,28067.12,12117.44915
4414,28669.84,12113.98268
4415,29022.13,12117.25689
4416,28852.74,12111.68426
4417,29505.92,12106.84258
4418,28848.17,12099.12797
4419,28417.98,12086.66137
4420,27667.26,12061.82435
4421,27629.96,12039.66605
4422,27598.8,12012.48337
4423,26968.6,11983.94355
4424,26795.03,11956.01584
4425,26785.6,11930.53381
4426,26917.59,11908.88048
4427,27158.66,11883.98577
4428,27033.81,11860.42621
4429,27402.25,11833.24138
4430,26821.27,11808.86288
4431,26887.36,11781.55048
4432,27102.42,11755.39607
4433,26747.74,11730.55279
4434,26849.25,11702.5725
4435,27222.41,11677.28636
4436,26327.73,11649.42944
4437,26473.75,11621.22979
4438,26708.84,11592.09889
4439,26854.22,11564.5648
4440,28064.96,11541.57074
4441,27736.42,11523.86714
4442,27695.26,11506.09779
4443,27210.4,11481.62383
4444,26803.74,11457.7273
4445,27242.63,11432.83324
4446,27069.26,11407.75013
4447,27118.77,11382.89231
4448,25719.14,11358.20342
4449,27228.42,11336.95829
4450,26339.39,11310.71976
4451,26498.65,11284.60963
4452,26477.83,11255.7088
4453,25841.23,11223.2952
4454,25925.52,11186.02306
4455,25905.22,11137.26699
4456,25937.62,11088.05504
4457,25129.87,11037.683
4458,25577.08,10982.84437
4459,26323.02,10930.50556
4460,26516.99,10874.93568
4461,26341.31,10823.34217
4462,26842.25,10773.24412
4463,28300.69,10727.43872
4464,29993.95,10683.94431
4465,29887.61,10643.32842
4466,30681.32,10605.00436
4467,30527.39,10566.91396
4468,30462.68,10527.60719
4469,30265.01,10486.64305
4470,30692.45,10445.756
4471,30077.44,10402.88817
4472,30445.96,10360.36768
4473,30473.99,10315.9954
4474,30591.71,10271.68378
4475,30616.98,10227.8989
4476,31148.88,10188.29018
4477,30781.87,10147.50729
4478,30506.77,10106.80918
4479,29904.52,10067.38084
4480,30339.11,10028.78115
4481,30284.66,9989.932306
4482,30160.66,9948.656079
4483,30411.58,9905.560246
4484,30623.87,9861.587879
4485,30382.03,9819.706891
4486,31449.98,9781.875071
4487,30312.04,9741.458265
4488,30284.33,9701.746195
4489,30231.96,9660.513517
4490,30137.98,9623.539145
4491,29859.98,9588.316371
4492,29912.65,9552.770262
4493,29800.04,9516.763442
4494,29928.99,9479.890055
4495,29789.01,9441.79726
4496,30083.78,9404.766796
4497,29176.47,9362.041318
4498,29228.92,9319.209623
4499,29351.94,9281.435432
4500,29223.13,9245.684808
4501,29314.14,9210.193772
4502,29352.92,9174.315071
4503,29281.11,9137.58836
4504,29232.21,9100.596061
4505,29728.91,9064.081815
4506,29186.62,9025.568371
4507,29193.68,8986.685832
4508,29113.96,8949.435381
4509,29072.16,8911.310732
4510,29036.98,8873.67905
4511,29211.19,8838.544954
4512,29770.45,8803.047934
4513,29582.01,8769.192507
4514,29460.02,8735.156278
4515,29426.01,8702.583192
4516,29430.21,8670.140052
4517,29303.8,8636.905747
4518,29430.92,8603.751648
4519,29199.99,8569.395492
4520,28730.48,8532.363547
4521,26633.29,8489.511516
4522,26046.94,8438.662874
4523,26099.96,8388.858443
4524,26190.02,8340.312937
4525,26126.91,8291.61546
4526,26054.99,8242.986452
4527,26436.94,8195.103578
4528,26180.06,8147.166674
4529,26060.01,8095.454663
4530,26017.38,8043.446466
4531,26101.82,7990.790732
4532,26109.62,7940.313357
4533,27717.79,7893.257259
4534,27300,7846.187282
4535,25939.29,7795.646214
4536,25807.03,7744.703327
4537,25869.49,7693.7504
4538,25971.21,7643.476689
4539,25826.01,7592.398852
4540,25787.14,7538.685794
4541,25763.81,7486.503082
4542,26250.82,7436.22331
4543,25910.5,7390.71808
4544,25901.56,7346.323108
4545,25841.6,7302.338111
4546,25163.36,7259.795215
4547,25840.05,7211.518484
4548,26222.03,7164.406679
4549,26519.97,7117.150767
4550,26599.99,7070.558188
4551,26568.29,7024.852457
4552,26527.97,6977.270665
4553,26769.19,6930.842899
4554,27207.59,6884.286556
4555,27124.97,6836.50391
4556,26568.52,6789.708846
4557,26580.1,6742.621527
4558,26575.97,6694.975286
4559,26251.64,6646.535152
4560,26304.75,6599.745641
4561,26214.89,6552.433254
4562,26370.33,6506.317028
4563,27021.39,6462.532094
4564,26906.99,6418.036555
4565,26962.53,6373.692397
4566,27991.07,6331.448708
4567,27497.49,6289.628534
4568,27427.28,6250.07278
4569,27785.52,6211.44552
4570,27409.84,6171.465758
4571,27933.78,6131.684737
4572,27956.63,6091.864927
4573,27917.01,6052.610279
4574,27588.85,6011.52747
4575,27389.13,5970.259422
4576,26876.31,5927.835175
4577,26759.66,5885.634416
4578,26862,5843.845243
4579,26852.47,5801.992896
4580,27154.1,5761.41126
4581,28500.82,5725.499569
4582,28395.92,5688.961445
4583,28320.02,5652.320951
4584,28717.81,5617.252103
4585,29669.08,5585.28389
4586,29909.78,5554.247166
4587,29989.04,5524.565711
4588,33062.93,5503.25395
4589,33915.21,5486.197961
4590,34494.38,5472.685141
4591,34151.63,5457.313905
4592,33892.03,5442.363993
4593,34082,5428.448282
4594,34522.35,5415.366747
4595,34474.74,5401.735563
4596,34642.97,5388.616832
4597,35421.42,5376.638375
4598,34929.22,5363.324422
4599,34716.8,5352.136571
4600,35062.06,5342.447786
4601,35011.91,5332.115729
4602,35041.66,5321.047357
4603,35403.49,5305.229571
4604,35620.89,5282.612073
4605,36690.24,5268.305352
4606,37291.12,5254.315127
4607,37132.82,5239.833671
4608,37064.08,5223.690035
4609,36466.8,5207.041696
4610,35551.22,5188.837198
4611,37857.91,5176.76097
4612,36166.13,5159.932502
4613,36621.91,5144.781704
4614,36566.86,5129.394057
4615,37349.99,5115.172336
4616,37448.81,5099.743112
4617,35769.16,5080.995721
4618,37405.3,5067.989483
4619,37294.24,5054.68674
4620,37711.07,5042.743315
4621,37780.68,5030.641981
4622,37442.96,5017.574985
4623,37241.07,5003.527366
4624,37832.67,4991.755774
4625,37854.66,4981.838314
4626,37712.36,4970.808735
4627,38682.56,4963.318474
4628,39453.73,4957.258731
4629,39972.22,4953.422635
4630,41991.56,4954.598627
4631,44072.29,4961.979623
4632,43766.57,4967.686133
4633,43275.13,4972.985568
4634,44171.04,4980.328931
4635,43713.6,4986.575507
4636,43789.48,4993.066289
4637,41258.82,4992.821088
4638,41492.36,4994.683868
4639,42866.86,5000.507827
4640,43022.22,5005.644709
4641,41934.6,5006.026164
4642,42278.01,5007.823895
4643,41374.65,5006.933588
4644,42657.76,5008.619336
4645,42270.92,5010.388826
4646,43661.99,5015.61658
4647,43861.77,5021.593349
4648,43956.76,5027.917695
4649,43702.13,5034.152992
4650,42972.39,5038.632532
4651,43576.08,5044.777287
4652,42508.97,5047.301062
4653,43435.28,5052.18148
4654,42563.72,5055.340458
4655,42070.91,5056.963524
4656,42140.32,5058.896908
4657,42276.34,5061.314655
4658,44179.5,5069.203812
4659,44944.83,5079.595304
4660,42845.26,5084.92974
4661,44168.03,5094.108779
4662,44145.12,5103.707553
4663,43966.93,5112.573265
4664,43923.68,5121.914596
4665,46951.07,5139.58841
4666,46106.95,5155.531319
4667,46639.46,5174.429501
4668,46342.02,5195.290661
4669,42797.5,5209.566441
4670,42847.96,5226.991994
4671,41746.55,5241.209815
4672,42523.93,5258.22705
4673,43137.99,5276.619304
4674,42777.87,5292.645183
4675,41316.12,5306.068106
4676,41659.07,5324.78042
4677,41696.07,5343.805102
4678,41580.35,5362.436748
4679,39567.96,5376.181853
4680,39904.06,5390.098669
4681,40085.18,5405.761285
4682,39961.1,5421.099801
4683,41814,5441.634761
4684,42098.02,5462.730104
4685,42031.02,5485.721127
4686,43302.73,5509.587363
4687,42945.4,5533.394591
4688,42587.2,5557.720133
4689,43082.94,5582.822564
4690,43185.79,5608.182242
4691,43006.66,5632.843745
4692,42582.94,5655.114023
4693,42708.71,5677.418366
4694,43096.02,5702.094251
4695,44345.87,5729.278264
4696,45288.66,5755.655209
4697,47122.11,5786.833093
4698,47751.14,5820.29969
4699,48297.37,5855.183541
4700,49917.25,5894.535392
4701,49699.59,5934.58472
4702,51783.92,5986.018441
4703,51880.02,6035.699612
4704,52124.14,6089.008111
4705,51642.61,6141.227459
4706,52126.89,6193.901148
4707,51774.73,6246.88872
4708,52258.8,6299.928979
4709,51849.39,6350.984721
4710,51288.38,6399.845364
4711,50744.12,6444.984242
4712,51568.16,6492.120746
4713,51721.05,6540.544458
4714,54476.52,6596.342576
4715,57037.37,6657.883825
4716,62432.07,6735.703581
4717,61153.2,6809.677535
4718,62381.06,6883.701207
4719,61987.33,6956.323096
4720,63130.26,7032.01408
4721,68245.95,7121.658047
4722,63765.18,7198.409682
4723,66075.98,7279.798896
4724,66823.18,7359.295548
4725,68124.12,7441.495825
4726,68313.27,7524.722454
4727,68959.19,7613.679428
4728,72085.08,7716.592431
4729,71462.21,7816.354957
4730,73082.35,7921.29446
4731,71388.99,8019.29556
4732,69491.06,8105.33187
4733,65340,8181.020778
4734,68393.46,8261.915036
4735,67610,8341.116376
4736,61972.04,8403.51361
4737,67842.99,8484.048694
4738,65499.91,8555.16184
4739,63799.98,8623.71816
4740,64004.05,8692.493357
4741,67190.84,8768.45264
4742,69890.04,8853.826712
4743,70007.73,8938.93804
4744,69470.04,9019.351483
4745,70777.96,9103.894008
4746,69850.56,9184.438651
4747,69585.1,9264.045345
4748,71286.78,9348.486534
4749,69660.01,9429.214939
4750,65441.29,9497.192165
4751,65963.32,9566.403707
4752,68487.85,9642.667365
4753,67820.6,9717.19718
4754,68884.31,9794.307148
4755,69360.36,9871.086504
4756,71631.94,9950.174448
4757,69156,10020.57728
4758,70631.08,10095.67432
4759,70006.21,10167.48628
4760,67129,10230.74029
4761,63919.56,10285.42201
4762,65666.9,10344.35219
4763,63408.02,10399.09325
4764,63793.38,10452.01029
4765,61277.35,10501.92281
4766,63459.73,10558.93022
4767,63818.04,10619.38425
4768,64940.62,10680.93044
4769,64937.94,10742.63729
4770,66822.2,10809.22646
4771,66414.01,10872.34658
4772,64289.6,10929.11681
4773,64486.53,10983.13301
4774,63770.01,11035.2277
4775,63461.99,11086.28538
4776,63109.65,11136.09709
4777,63822.08,11190.54157
4778,60669.84,11234.32084
4779,58365.01,11270.45601
4780,59112.48,11308.95338
4781,62870.12,11355.5559
4782,63893.95,11406.39182
4783,64011.98,11458.3618
4784,63165.14,11509.69891
4785,62312.12,11558.60977
4786,61203.59,11604.28191
4787,63074.05,11656.48202
4788,60800.03,11702.64668
4789,60816.04,11748.59573
4790,61444.49,11795.61154
4791,62940.1,11845.75195
4792,61577.48,11892.29612
4793,66206.5,11950.27986
4794,65234.32,12006.95608
4795,67030.03,12068.04879
4796,66915.16,12127.99125
4797,66278.22,12186.9138
4798,71413.26,12259.34436
4799,70145.51,12327.00828
4800,69166.59,12394.16565
4801,67989.95,12457.35032
4802,68549.98,12521.07001
4803,69284.48,12586.05104
4804,68513.99,12645.35607
4805,69377.71,12707.6691
4806,68398.42,12767.08583
4807,67575.28,12825.21589
4808,68352.12,12886.33109
4809,67545.59,12943.78475
4810,67766.88,13002.06268
4811,67779.94,13059.98713
4812,68809.87,13124.28617
4813,70537.85,13188.90978
4814,71087.06,13257.06745
4815,70799.08,13323.61249
4816,69355.62,13385.97853
4817,69310.52,13449.67655
4818,69648.18,13513.7783
4819,69540.15,13577.27983
4820,67314.24,13634.3171
4821,68263.95,13695.87421
4822,66772.99,13751.85956
4823,65992.06,13803.39273
4824,66228.19,13854.8157
4825,66679.37,13907.72964
4826,66487.62,13958.54733
4827,65175.32,14001.58256
4828,64974.38,14039.26387
4829,64870,14076.75679
4830,64131.09,14109.88454
4831,64261.95,14143.6554
4832,63197.97,14174.5303
4833,60297.21,14197.85853
4834,61804.76,14224.03326
4835,60854.02,14249.13743
4836,61617.14,14275.21899
4837,60427.81,14297.86828
4838,60986.67,14321.58032
4839,62771.97,14349.95494
4840,62906,14377.08579
4841,62127.99,14402.99686
4842,60208.62,14424.31308
4843,57043.9,14438.48307
4844,56628.73,14450.20493
4845,58230.16,14466.3256
4846,55857.81,14476.1674
4847,56646.67,14487.36009
4848,57923.75,14501.33852
4849,57619.19,14515.01419
4850,57299.22,14524.8333
4851,57858.96,14539.21892
4852,59318.59,14557.58735
4853,60876.22,14580.2066
4854,64868.03,14613.82784
4855,65076.01,14648.58276
4856,64159.97,14680.49213
4857,63910.04,14711.84586
4858,66699.54,14750.29264
4859,67102,14790.02469
4860,68178.02,14831.69822
4861,67537.99,14873.87401
4862,65989.99,14911.44895
4863,65453.96,14947.04079
4864,65828.01,14983.78817
4865,67865.97,15025.65549
4866,67699.97,15066.72631
4867,68190.01,15109.10919
4868,66743.69,15147.43408
4869,66095.88,15182.42193
4870,64690.06,15214.82771
4871,65470.03,15249.13237
4872,61551.85,15272.72597
4873,60721.48,15293.99695
4874,58282.02,15308.50848
4875,54153.99,15311.11658
4876,55931.96,15316.91588
4877,55208.09,15321.11891
4878,61642.59,15343.09573
4879,60707.54,15362.41955
4880,60958.03,15382.24407
4881,58804.02,15396.34867
4882,59455.98,15411.71422
4883,60460.83,15430.27705
4884,58731.42,15445.22047
4885,57523.11,15462.40295
4886,58902.94,15484.75553
4887,59479.04,15508.32746
4888,58320.02,15528.24622
4889,59448,15551.18838
4890,59114.41,15573.17608
4891,61167.48,15599.53474
4892,60392.09,15624.22576
4893,64090.69,15659.10558
4894,64184.99,15694.08413
4895,64347.03,15728.99759
4896,62828.6,15759.51935
4897,59320.04,15775.86187
4898,59076.95,15792.45731
4899,59295.05,15813.20765
4900,59115.46,15833.65174
4901,58972.96,15853.29218
4902,57333.38,15867.99004
4903,59105.91,15887.69758
4904,57644.03,15903.27334
4905,58006.56,15919.66905
4906,56209.17,15929.58717
4907,53976.04,15934.11348
4908,54116.16,15938.90835
4909,54777.01,15945.4661
4910,56964.02,15958.05219
4911,57600.01,15971.91874
4912,57371.99,15983.88081
4913,58153.97,15996.93801
4914,60560.04,16016.12252
4915,59999.98,16033.6793
4916,59191.96,16048.89935
4917,58267.94,16060.70258
4918,60313.98,16076.67465
4919,61831.96,16096.78576
4920,62935.88,16121.25616
4921,63112.9,16145.92084
4922,63359.99,16171.00867
4923,63467.95,16197.0117
4924,63346.7,16222.33558
4925,64208.02,16250.05542
4926,63140.63,16274.22075
4927,65107.96,16301.71495
4928,65816.87,16331.18206
4929,65860.6,16360.33909
4930,65540,16385.53371
4931,63344,16405.8725
4932,60816.01,16419.249
4933,60546.49,16430.73839
4934,60788.37,16443.73942
4935,62198.05,16458.9859
4936,62000.06,16473.44697
4937,62845.99,16490.0935
4938,62319.44,16506.01926
4939,62130.05,16521.79496
4940,60603.9,16534.55707
4941,60290.3,16546.60837
4942,62575.79,16564.38298
4943,63279.91,16583.84858
4944,62827.65,16601.05668
4945,66091.69,16623.31532
4946,67045.13,16648.1983
4947,67701.14,16674.87771
4948,67399.86,16699.44047
4949,68471.68,16724.13468
4950,68393.94,16747.76429
4951,68997.53,16772.64046
4952,67386.24,16784.53368
4953,67405.32,16794.00252
4954,66649.97,16799.71001
4955,68233.69,16810.51399
4956,66651.97,16817.58118
4957,67082.64,16825.13505
4958,68033.02,16833.90813
4959,69868.02,16847.64762
4960,72679.98,16868.47796
4961,72368.05,16886.12173
4962,70346.9,16899.44629
4963,69608,16911.14924
4964,69316,16920.92832
4965,68670.68,16928.95317
4966,67853.77,16934.5423
4967,69521.94,16943.58849
4968,75597.01,16968.52102
4969,75927.95,16991.21949
4970,76424.82,17013.42487
4971,76539.97,17036.26385
4972,80486.91,17069.96851
4973,88213.99,17126.28115
4974,88144.01,17184.60669
4975,90224.2,17242.00873
4976,87681.91,17296.86933
4977,91135.39,17359.63071
4978,90642.34,17420.86996
4979,89782.53,17477.30232
4980,90406.06,17534.86178
4981,92212.04,17601.73875
4982,94267.41,17669.42992
4983,98311.38,17748.22902
4984,98788.34,17826.92593
4985,97693.54,17902.1739
4986,97736.05,17978.20541
4987,93064.01,18041.66239
4988,91826.51,18099.8959
4989,95850.02,18168.85073
4990,95627.24,18237.34608
4991,97317.53,18307.46602
4992,96505.88,18372.91255
4993,97183.98,18438.56533
4994,95836.05,18494.69536
4995,95903.26,18545.0328
4996,98519.93,18603.09254
4997,96580.04,18656.92448
4998,99820.38,18716.90065
4999,99908.05,18778.08208
5000,100968.02,18841.67004
